date,shift_type,day_type,actual_sales,target_waste_pct,actual_waste_pct,target_waste_cost,actual_waste_cost,waste_variance,waste_reason,is_over_target
2024-10-07,Early Breakfast,Weekday,1217.67,0.03,0.0368,36.53,44.81,8.28,UHC Expiration,False
2024-10-07,Late Breakfast,Weekday,1361.62,0.03,0.0419,40.85,57.05,16.2,UHC Expiration,False
2024-10-07,Lunch,Weekday,1262.17,0.03,0.0585,37.87,73.84,35.97,Expired Vegetables,True
2024-10-07,Afternoon,Weekday,1163.87,0.03,0.0148,34.92,17.23,-17.69,UHC Expiration,False
2024-10-07,Dinner,Weekday,1379.29,0.03,0.0683,41.38,94.21,52.83,UHC Expiration,True
2024-10-07,Late Night,Weekday,916.04,0.03,0.0345,27.48,31.6,4.12,Expired Vegetables,False
2024-10-07,Overnight,Weekday,792.2,0.03,0.0134,23.77,10.62,-13.15,Expired Vegetables,False
2024-10-08,Opening,Weekday,230.77,0.03,0.0103,6.92,2.38,-4.54,Expired Vegetables,False
2024-10-08,Early Breakfast,Weekday,1216.96,0.03,0.0318,36.51,38.7,2.19,Overproduction,False
2024-10-08,Late Breakfast,Weekday,1348.15,0.03,0.0323,40.44,43.55,3.11,UHC Expiration,False
2024-10-08,Lunch,Weekday,1244.81,0.03,0.0434,37.34,54.02,16.68,UHC Expiration,False
2024-10-08,Afternoon,Weekday,1163.44,0.03,0.0295,34.9,34.32,-0.58,Expired Vegetables,False
2024-10-08,Dinner,Weekday,1289.31,0.03,0.0421,38.68,54.28,15.6,UHC Expiration,False
2024-10-08,Late Night,Weekday,901.83,0.03,0.0265,27.05,23.9,-3.15,Dropped Food,False
2024-10-08,Overnight,Weekday,748.01,0.03,0.011,22.44,8.23,-14.21,Overproduction,False
2024-10-09,Opening,Weekday,243.23,0.03,0.0159,7.3,3.87,-3.43,UHC Expiration,False
2024-10-09,Early Breakfast,Weekday,1082.86,0.03,0.0316,32.49,34.22,1.73,Wrong Order,False
2024-10-09,Late Breakfast,Weekday,1362.8,0.03,0.0318,40.88,43.34,2.46,UHC Expiration,False
2024-10-09,Lunch,Weekday,1238.79,0.03,0.0596,37.16,73.83,36.67,Overproduction,True
2024-10-09,Afternoon,Weekday,1091.35,0.03,0.0172,32.74,18.77,-13.97,Wrong Order,False
2024-10-09,Dinner,Weekday,1178.09,0.03,0.0514,35.34,60.55,25.21,Overproduction,True
2024-10-09,Late Night,Weekday,1022.86,0.03,0.0287,30.69,29.36,-1.33,Overproduction,False
2024-10-09,Overnight,Weekday,752.82,0.03,0.0137,22.58,10.31,-12.27,UHC Expiration,False
2024-10-10,Opening,Weekday,117.01,0.03,0.0181,3.51,2.12,-1.39,Overproduction,False
2024-10-10,Early Breakfast,Weekday,650.72,0.03,0.0388,19.52,25.25,5.73,UHC Expiration,False
2024-10-10,Late Breakfast,Weekday,651.41,0.03,0.0471,19.54,30.68,11.14,Expired Vegetables,False
2024-10-10,Lunch,Weekday,593.19,0.03,0.0527,17.8,31.26,13.46,UHC Expiration,True
2024-10-10,Afternoon,Weekday,505.63,0.03,0.0158,15.17,7.99,-7.18,Overproduction,False
2024-10-10,Dinner,Weekday,637.61,0.03,0.054,19.13,34.43,15.3,UHC Expiration,True
2024-10-10,Late Night,Weekday,503.51,0.03,0.0339,15.11,17.07,1.96,Overproduction,False
2024-10-10,Overnight,Weekday,388.86,0.03,0.0114,11.67,4.43,-7.24,Overproduction,False
2024-10-11,Opening,Friday,349.29,0.03,0.0198,10.48,6.92,-3.56,Delivery Driver No Show:,False
2024-10-11,Early Breakfast,Friday,1459.84,0.03,0.0366,43.8,53.43,9.63,Overproduction,False
2024-10-11,Late Breakfast,Friday,1622.21,0.03,0.0301,48.67,48.83,0.16,Overproduction,False
2024-10-11,Lunch,Friday,2162.6,0.03,0.0445,64.88,96.24,31.36,Overproduction,False
2024-10-11,Afternoon,Friday,1973.13,0.03,0.0136,59.19,26.83,-32.36,Expired Vegetables,False
2024-10-11,Dinner,Friday,2313.65,0.03,0.0432,69.41,99.95,30.54,Overproduction,False
2024-10-11,Late Night,Friday,1204.72,0.03,0.0327,36.14,39.39,3.25,Overproduction,False
2024-10-11,Overnight,Friday,995.94,0.03,0.0148,29.88,14.74,-15.14,Overproduction,False
2024-10-12,Opening,Weekend,373.26,0.03,0.018,11.2,6.72,-4.48,UHC Expiration,False
2024-10-12,Early Breakfast,Weekend,1342.52,0.03,0.0203,40.28,27.25,-13.03,Dropped Food,False
2024-10-12,Late Breakfast,Weekend,1730.93,0.03,0.0427,51.93,73.91,21.98,UHC Expiration,False
2024-10-12,Lunch,Weekend,2213.63,0.03,0.0439,66.41,97.18,30.77,Dropped Food,False
2024-10-12,Afternoon,Weekend,2476.72,0.03,0.0293,74.3,72.57,-1.73,Overproduction,False
2024-10-12,Dinner,Weekend,2511.65,0.03,0.0512,75.35,128.6,53.25,Overproduction,True
2024-10-12,Late Night,Weekend,1289.03,0.03,0.0342,38.67,44.08,5.41,Overproduction,False
2024-10-12,Overnight,Weekend,1250.1,0.03,0.0122,37.5,15.25,-22.25,Expired Vegetables,False
2024-10-13,Opening,Weekend,393.18,0.03,0.0145,11.8,5.7,-6.1,UHC Expiration,False
2024-10-13,Early Breakfast,Weekend,1550.1,0.03,0.0364,46.5,56.42,9.92,UHC Expiration,False
2024-10-13,Late Breakfast,Weekend,1977.94,0.03,0.0489,59.34,96.72,37.38,Overproduction,False
2024-10-13,Lunch,Weekend,2426.36,0.03,0.0431,72.79,104.58,31.79,Overproduction,False
2024-10-13,Afternoon,Weekend,2716.84,0.03,0.0182,81.51,49.45,-32.06,Expired Vegetables,False
2024-10-13,Dinner,Weekend,2316.09,0.03,0.0504,69.48,116.73,47.25,UHC Expiration,True
2024-10-13,Late Night,Weekend,1358.02,0.03,0.0327,40.74,44.41,3.67,Expired Vegetables,False
2024-10-13,Overnight,Weekend,1144.3,0.03,0.0109,34.33,12.47,-21.86,UHC Expiration,False
2024-10-14,Opening,Weekday,229.18,0.03,0.0112,6.88,2.57,-4.31,Dropped Food,False
2024-10-14,Early Breakfast,Weekday,1228.79,0.03,0.0324,36.86,39.81,2.95,Overproduction,False
2024-10-14,Late Breakfast,Weekday,1244.53,0.03,0.042,37.34,52.27,14.93,Expired Vegetables,False
2024-10-14,Lunch,Weekday,1346.33,0.03,0.0402,40.39,54.12,13.73,UHC Expiration,False
2024-10-14,Afternoon,Weekday,976.77,0.03,0.0176,29.3,17.19,-12.11,Overproduction,False
2024-10-14,Dinner,Weekday,1338.13,0.03,0.0588,40.14,78.68,38.54,UHC Expiration,True
2024-10-14,Late Night,Weekday,962.22,0.03,0.0245,28.87,23.57,-5.3,Expired Vegetables,False
2024-10-14,Overnight,Weekday,746.31,0.03,0.0117,22.39,8.73,-13.66,Dropped Food,False
2024-10-15,Opening,Weekday,253.68,0.03,0.0183,7.61,4.64,-2.97,UHC Expiration,False
2024-10-15,Early Breakfast,Weekday,1182.9,0.03,0.0374,35.49,44.24,8.75,UHC Expiration,False
2024-10-15,Late Breakfast,Weekday,1307.0,0.03,0.0453,39.21,59.21,20.0,UHC Expiration,False
2024-10-15,Lunch,Weekday,1118.23,0.03,0.0495,33.55,55.35,21.8,UHC Expiration,False
2024-10-15,Afternoon,Weekday,1140.38,0.03,0.0275,34.21,31.36,-2.85,Overproduction,False
2024-10-15,Dinner,Weekday,1196.64,0.03,0.0542,35.9,64.86,28.96,Overproduction,True
2024-10-15,Late Night,Weekday,940.0,0.03,0.0384,28.2,36.1,7.9,UHC Expiration,False
2024-10-15,Overnight,Weekday,726.72,0.03,0.0149,21.8,10.83,-10.97,Expired Vegetables,False
2024-10-16,Opening,Weekday,273.75,0.03,0.0114,8.21,3.12,-5.09,Overproduction,False
2024-10-16,Early Breakfast,Weekday,1186.59,0.03,0.0383,35.6,45.45,9.85,Overproduction,False
2024-10-16,Late Breakfast,Weekday,1210.41,0.03,0.0417,36.31,50.47,14.16,Expired Vegetables,False
2024-10-16,Lunch,Weekday,1250.33,0.03,0.0422,37.51,52.76,15.25,Overproduction,False
2024-10-16,Afternoon,Weekday,1167.22,0.03,0.0187,35.02,21.83,-13.19,UHC Expiration,False
2024-10-16,Dinner,Weekday,1293.93,0.03,0.0603,38.82,78.02,39.2,UHC Expiration,True
2024-10-16,Late Night,Weekday,1048.59,0.03,0.0372,31.46,39.01,7.55,Expired Vegetables,False
2024-10-16,Overnight,Weekday,740.44,0.03,0.0107,22.21,7.92,-14.29,UHC Expiration,False
2024-10-17,Opening,Weekday,253.21,0.03,0.0134,7.6,3.39,-4.21,Dropped Food,False
2024-10-17,Early Breakfast,Weekday,1204.46,0.03,0.0255,36.13,30.71,-5.42,UHC Expiration,False
2024-10-17,Late Breakfast,Weekday,1331.15,0.03,0.0374,39.93,49.79,9.86,UHC Expiration,False
2024-10-17,Lunch,Weekday,1234.64,0.03,0.044,37.04,54.32,17.28,Overproduction,False
2024-10-17,Afternoon,Weekday,1144.23,0.03,0.0247,34.33,28.26,-6.07,Dropped Food,False
2024-10-17,Dinner,Weekday,1361.13,0.03,0.0482,40.83,65.61,24.78,Expired Vegetables,False
2024-10-17,Late Night,Weekday,995.0,0.03,0.0271,29.85,26.96,-2.89,Overproduction,False
2024-10-17,Overnight,Weekday,802.22,0.03,0.0111,24.07,8.9,-15.17,Wrong Order,False
2024-10-18,Opening,Friday,370.69,0.03,0.0124,11.12,4.6,-6.52,Expired Vegetables,False
2024-10-18,Early Breakfast,Friday,1439.81,0.03,0.022,43.19,31.68,-11.51,Dropped Food,False
2024-10-18,Late Breakfast,Friday,1863.83,0.03,0.0305,55.91,56.85,0.94,Overproduction,False
2024-10-18,Lunch,Friday,2015.22,0.03,0.0492,60.46,99.15,38.69,Expired Vegetables,False
2024-10-18,Afternoon,Friday,1884.49,0.03,0.0267,56.53,50.32,-6.21,Overproduction,False
2024-10-18,Dinner,Friday,2165.15,0.03,0.0654,64.95,141.6,76.65,Expired Vegetables,True
2024-10-18,Late Night,Friday,1256.05,0.03,0.0285,37.68,35.8,-1.88,Dropped Food,False
2024-10-18,Overnight,Friday,932.21,0.03,0.0134,27.97,12.49,-15.48,Overproduction,False
2024-10-19,Opening,Weekend,422.03,0.03,0.0184,12.66,7.77,-4.89,Overproduction,False
2024-10-19,Early Breakfast,Weekend,1520.1,0.03,0.0294,45.6,44.69,-0.91,Wrong Order,False
2024-10-19,Late Breakfast,Weekend,1857.84,0.03,0.0406,55.74,75.43,19.69,Overproduction,False
2024-10-19,Lunch,Weekend,2394.12,0.03,0.0574,71.82,137.42,65.6,Expired Vegetables,True
2024-10-19,Afternoon,Weekend,2428.47,0.03,0.0121,72.85,29.38,-43.47,Overproduction,False
2024-10-19,Dinner,Weekend,2444.52,0.03,0.0445,73.34,108.78,35.44,Overproduction,False
2024-10-19,Late Night,Weekend,1581.86,0.03,0.0285,47.46,45.08,-2.38,Wrong Order,False
2024-10-19,Overnight,Weekend,1311.06,0.03,0.0191,39.33,25.04,-14.29,Delivery Driver No Show:,False
2024-10-20,Opening,Weekend,398.96,0.03,0.0127,11.97,5.07,-6.9,Expired Vegetables,False
2024-10-20,Early Breakfast,Weekend,1371.09,0.03,0.029,41.13,39.76,-1.37,Dropped Food,False
2024-10-20,Late Breakfast,Weekend,1782.72,0.03,0.0417,53.48,74.34,20.86,Expired Vegetables,False
2024-10-20,Lunch,Weekend,2535.55,0.03,0.0415,76.07,105.23,29.16,Overproduction,False
2024-10-20,Afternoon,Weekend,2336.56,0.03,0.019,70.1,44.39,-25.71,Dropped Food,False
2024-10-20,Dinner,Weekend,2563.6,0.03,0.0591,76.91,151.51,74.6,Overproduction,True
2024-10-20,Late Night,Weekend,1403.07,0.03,0.0345,42.09,48.41,6.32,Expired Vegetables,False
2024-10-20,Overnight,Weekend,1117.21,0.03,0.0178,33.52,19.89,-13.63,UHC Expiration,False
2024-10-21,Opening,Weekday,218.63,0.03,0.0117,6.56,2.56,-4.0,UHC Expiration,False
2024-10-21,Early Breakfast,Weekday,1056.73,0.03,0.0305,31.7,32.23,0.53,UHC Expiration,False
2024-10-21,Late Breakfast,Weekday,1287.33,0.03,0.0442,38.62,56.9,18.28,Wrong Order,False
2024-10-21,Lunch,Weekday,1118.75,0.03,0.0496,33.56,55.49,21.93,Overproduction,False
2024-10-21,Afternoon,Weekday,1122.05,0.03,0.0276,33.66,30.97,-2.69,UHC Expiration,False
2024-10-21,Dinner,Weekday,1184.77,0.03,0.048,35.54,56.87,21.33,Dropped Food,False
2024-10-21,Late Night,Weekday,913.55,0.03,0.0318,27.41,29.05,1.64,UHC Expiration,False
2024-10-21,Overnight,Weekday,800.11,0.03,0.0164,24.0,13.12,-10.88,Expired Vegetables,False
2024-10-22,Opening,Weekday,261.92,0.03,0.0192,7.86,5.03,-2.83,Overproduction,False
2024-10-22,Early Breakfast,Weekday,1281.89,0.03,0.0352,38.46,45.12,6.66,Overproduction,False
2024-10-22,Late Breakfast,Weekday,1405.65,0.03,0.0313,42.17,44.0,1.83,Expired Vegetables,False
2024-10-22,Lunch,Weekday,1264.24,0.03,0.0455,37.93,57.52,19.59,UHC Expiration,False
2024-10-22,Afternoon,Weekday,1057.24,0.03,0.0201,31.72,21.25,-10.47,Dropped Food,False
2024-10-22,Dinner,Weekday,1327.28,0.03,0.0421,39.82,55.88,16.06,Delivery Driver No Show:,False
2024-10-22,Late Night,Weekday,959.71,0.03,0.0337,28.79,32.34,3.55,UHC Expiration,False
2024-10-22,Overnight,Weekday,799.1,0.03,0.0154,23.97,12.31,-11.66,Overproduction,False
2024-10-23,Opening,Weekday,241.84,0.03,0.0171,7.26,4.14,-3.12,Overproduction,False
2024-10-23,Early Breakfast,Weekday,1240.14,0.03,0.0319,37.2,39.56,2.36,UHC Expiration,False
2024-10-23,Late Breakfast,Weekday,1257.77,0.03,0.0443,37.73,55.72,17.99,UHC Expiration,False
2024-10-23,Lunch,Weekday,1158.3,0.03,0.0527,34.75,61.04,26.29,Wrong Order,True
2024-10-23,Afternoon,Weekday,989.9,0.03,0.0117,29.7,11.58,-18.12,Overproduction,False
2024-10-23,Dinner,Weekday,1114.91,0.03,0.048,33.45,53.52,20.07,Overproduction,False
2024-10-23,Late Night,Weekday,913.21,0.03,0.0272,27.4,24.84,-2.56,Overproduction,False
2024-10-23,Overnight,Weekday,722.6,0.03,0.0198,21.68,14.31,-7.37,Expired Vegetables,False
2024-10-24,Opening,Weekday,271.57,0.03,0.0109,8.15,2.96,-5.19,Wrong Order,False
2024-10-24,Early Breakfast,Weekday,1283.11,0.03,0.0357,38.49,45.81,7.32,Expired Vegetables,False
2024-10-24,Late Breakfast,Weekday,1364.94,0.03,0.0453,40.95,61.83,20.88,UHC Expiration,False
2024-10-24,Lunch,Weekday,1182.3,0.03,0.0427,35.47,50.48,15.01,UHC Expiration,False
2024-10-24,Afternoon,Weekday,1108.03,0.03,0.0268,33.24,29.7,-3.54,UHC Expiration,False
2024-10-24,Dinner,Weekday,1392.29,0.03,0.042,41.77,58.48,16.71,UHC Expiration,False
2024-10-24,Late Night,Weekday,1096.49,0.03,0.0344,32.89,37.72,4.83,Overproduction,False
2024-10-24,Overnight,Weekday,832.84,0.03,0.0186,24.99,15.49,-9.5,Expired Vegetables,False
2024-10-25,Opening,Friday,362.98,0.03,0.0194,10.89,7.04,-3.85,UHC Expiration,False
2024-10-25,Early Breakfast,Friday,1405.65,0.03,0.0365,42.17,51.31,9.14,UHC Expiration,False
2024-10-25,Late Breakfast,Friday,1744.86,0.03,0.0416,52.35,72.59,20.24,Wrong Order,False
2024-10-25,Lunch,Friday,2085.69,0.03,0.0547,62.57,114.09,51.52,Expired Vegetables,True
2024-10-25,Afternoon,Friday,1647.86,0.03,0.0211,49.44,34.77,-14.67,Overproduction,False
2024-10-25,Dinner,Friday,2026.75,0.03,0.0547,60.8,110.86,50.06,UHC Expiration,True
2024-10-25,Late Night,Friday,1307.98,0.03,0.0256,39.24,33.48,-5.76,UHC Expiration,False
2024-10-25,Overnight,Friday,877.53,0.03,0.0127,26.33,11.14,-15.19,Overproduction,False
2024-10-26,Opening,Weekend,381.74,0.03,0.0177,11.45,6.76,-4.69,UHC Expiration,False
2024-10-26,Early Breakfast,Weekend,1394.27,0.03,0.0364,41.83,50.75,8.92,UHC Expiration,False
2024-10-26,Late Breakfast,Weekend,1869.74,0.03,0.0349,56.09,65.25,9.16,UHC Expiration,False
2024-10-26,Lunch,Weekend,2644.91,0.03,0.0439,79.35,116.11,36.76,UHC Expiration,False
2024-10-26,Afternoon,Weekend,2612.35,0.03,0.0298,78.37,77.85,-0.52,UHC Expiration,False
2024-10-26,Dinner,Weekend,2494.51,0.03,0.0503,74.84,125.47,50.63,UHC Expiration,True
2024-10-26,Late Night,Weekend,1613.58,0.03,0.0389,48.41,62.77,14.36,UHC Expiration,False
2024-10-26,Overnight,Weekend,1166.15,0.03,0.0191,34.98,22.27,-12.71,Overproduction,False
2024-10-27,Opening,Weekend,396.46,0.03,0.0159,11.89,6.3,-5.59,Expired Vegetables,False
2024-10-27,Early Breakfast,Weekend,1375.85,0.03,0.0395,41.28,54.35,13.07,UHC Expiration,False
2024-10-27,Late Breakfast,Weekend,1929.46,0.03,0.0453,57.88,87.4,29.52,UHC Expiration,False
2024-10-27,Lunch,Weekend,2608.18,0.03,0.0514,78.25,134.06,55.81,Overproduction,True
2024-10-27,Afternoon,Weekend,2469.98,0.03,0.0129,74.1,31.86,-42.24,UHC Expiration,False
2024-10-27,Dinner,Weekend,2607.28,0.03,0.0609,78.22,158.78,80.56,UHC Expiration,True
2024-10-27,Late Night,Weekend,1366.19,0.03,0.0341,40.99,46.59,5.6,UHC Expiration,False
2024-10-27,Overnight,Weekend,1241.87,0.03,0.0162,37.26,20.12,-17.14,Wrong Order,False
2024-10-28,Opening,Weekday,227.86,0.03,0.0196,6.84,4.47,-2.37,Expired Vegetables,False
2024-10-28,Early Breakfast,Weekday,1148.39,0.03,0.0246,34.45,28.25,-6.2,Expired Vegetables,False
2024-10-28,Late Breakfast,Weekday,1325.37,0.03,0.0315,39.76,41.75,1.99,Delivery Driver No Show:,False
2024-10-28,Lunch,Weekday,1341.74,0.03,0.0464,40.25,62.26,22.01,UHC Expiration,False
2024-10-28,Afternoon,Weekday,1005.38,0.03,0.0283,30.16,28.45,-1.71,Dropped Food,False
2024-10-28,Dinner,Weekday,1248.7,0.03,0.0636,37.46,79.42,41.96,Overproduction,True
2024-10-28,Late Night,Weekday,912.84,0.03,0.0282,27.39,25.74,-1.65,UHC Expiration,False
2024-10-28,Overnight,Weekday,790.52,0.03,0.012,23.72,9.49,-14.23,Delivery Driver No Show:,False
2024-10-29,Opening,Weekday,234.35,0.03,0.0198,7.03,4.64,-2.39,Expired Vegetables,False
2024-10-29,Early Breakfast,Weekday,1155.13,0.03,0.0269,34.65,31.07,-3.58,Expired Vegetables,False
2024-10-29,Late Breakfast,Weekday,1265.24,0.03,0.0484,37.96,61.24,23.28,Overproduction,False
2024-10-29,Lunch,Weekday,1348.88,0.03,0.0483,40.47,65.15,24.68,UHC Expiration,False
2024-10-29,Afternoon,Weekday,1002.37,0.03,0.014,30.07,14.03,-16.04,Expired Vegetables,False
2024-10-29,Dinner,Weekday,1181.44,0.03,0.0513,35.44,60.61,25.17,UHC Expiration,True
2024-10-29,Late Night,Weekday,1097.74,0.03,0.0378,32.93,41.49,8.56,UHC Expiration,False
2024-10-29,Overnight,Weekday,833.77,0.03,0.0197,25.01,16.43,-8.58,Wrong Order,False
2024-10-30,Opening,Weekday,223.4,0.03,0.0182,6.7,4.07,-2.63,Overproduction,False
2024-10-30,Early Breakfast,Weekday,1222.14,0.03,0.0286,36.66,34.95,-1.71,Dropped Food,False
2024-10-30,Late Breakfast,Weekday,1296.45,0.03,0.0456,38.89,59.12,20.23,Delivery Driver No Show:,False
2024-10-30,Lunch,Weekday,1247.79,0.03,0.0498,37.43,62.14,24.71,UHC Expiration,False
2024-10-30,Afternoon,Weekday,1072.63,0.03,0.0126,32.18,13.52,-18.66,Overproduction,False
2024-10-30,Dinner,Weekday,1294.02,0.03,0.0565,38.82,73.11,34.29,Expired Vegetables,True
2024-10-30,Late Night,Weekday,869.33,0.03,0.0384,26.08,33.38,7.3,UHC Expiration,False
2024-10-30,Overnight,Weekday,801.63,0.03,0.0148,24.05,11.86,-12.19,Expired Vegetables,False
2024-10-31,Opening,Weekday,226.7,0.03,0.0186,6.8,4.22,-2.58,UHC Expiration,False
2024-10-31,Early Breakfast,Weekday,1130.14,0.03,0.0352,33.9,39.78,5.88,UHC Expiration,False
2024-10-31,Late Breakfast,Weekday,1321.9,0.03,0.0364,39.66,48.12,8.46,Wrong Order,False
2024-10-31,Lunch,Weekday,1273.7,0.03,0.042,38.21,53.5,15.29,UHC Expiration,False
2024-10-31,Afternoon,Weekday,1094.79,0.03,0.0168,32.84,18.39,-14.45,UHC Expiration,False
2024-10-31,Dinner,Weekday,1316.47,0.03,0.0527,39.49,69.38,29.89,UHC Expiration,True
2024-10-31,Late Night,Weekday,948.9,0.03,0.0373,28.47,35.39,6.92,UHC Expiration,False
2024-10-31,Overnight,Weekday,832.58,0.03,0.0187,24.98,15.57,-9.41,Overproduction,False
2024-11-01,Opening,Friday,330.92,0.03,0.0132,9.93,4.37,-5.56,Overproduction,False
2024-11-01,Early Breakfast,Friday,1307.59,0.03,0.0213,39.23,27.85,-11.38,Overproduction,False
2024-11-01,Late Breakfast,Friday,1853.52,0.03,0.0361,55.61,66.91,11.3,UHC Expiration,False
2024-11-01,Lunch,Friday,2038.17,0.03,0.0443,61.15,90.29,29.14,Expired Vegetables,False
2024-11-01,Afternoon,Friday,1905.65,0.03,0.0177,57.17,33.73,-23.44,Overproduction,False
2024-11-01,Dinner,Friday,2333.18,0.03,0.0587,70.0,136.96,66.96,Overproduction,True
2024-11-01,Late Night,Friday,1196.57,0.03,0.0221,35.9,26.44,-9.46,UHC Expiration,False
2024-11-01,Overnight,Friday,901.52,0.03,0.0154,27.05,13.88,-13.17,Overproduction,False
2024-11-02,Opening,Weekend,397.15,0.03,0.0157,11.91,6.24,-5.67,Expired Vegetables,False
2024-11-02,Early Breakfast,Weekend,1552.74,0.03,0.0313,46.58,48.6,2.02,Expired Vegetables,False
2024-11-02,Late Breakfast,Weekend,1875.0,0.03,0.0458,56.25,85.88,29.63,UHC Expiration,False
2024-11-02,Lunch,Weekend,2747.37,0.03,0.0582,82.42,159.9,77.48,Overproduction,True
2024-11-02,Afternoon,Weekend,2692.31,0.03,0.0152,80.77,40.92,-39.85,Overproduction,False
2024-11-02,Dinner,Weekend,2334.84,0.03,0.0438,70.05,102.27,32.22,Overproduction,False
2024-11-02,Late Night,Weekend,1573.4,0.03,0.0237,47.2,37.29,-9.91,UHC Expiration,False
2024-11-02,Overnight,Weekend,1241.16,0.03,0.0161,37.23,19.98,-17.25,UHC Expiration,False
2024-11-03,Opening,Weekend,387.52,0.03,0.0136,11.63,5.27,-6.36,Overproduction,False
2024-11-03,Early Breakfast,Weekend,1591.85,0.03,0.0206,47.76,32.79,-14.97,UHC Expiration,False
2024-11-03,Late Breakfast,Weekend,1802.46,0.03,0.0427,54.07,76.97,22.9,UHC Expiration,False
2024-11-03,Lunch,Weekend,2367.58,0.03,0.0514,71.03,121.69,50.66,Expired Vegetables,True
2024-11-03,Afternoon,Weekend,2461.41,0.03,0.0207,73.84,50.95,-22.89,UHC Expiration,False
2024-11-03,Dinner,Weekend,2325.47,0.03,0.0489,69.76,113.72,43.96,Wrong Order,False
2024-11-03,Late Night,Weekend,1425.48,0.03,0.0313,42.76,44.62,1.86,Overproduction,False
2024-11-03,Overnight,Weekend,1183.46,0.03,0.018,35.5,21.3,-14.2,UHC Expiration,False
2024-11-04,Opening,Weekday,242.73,0.03,0.0156,7.28,3.79,-3.49,Expired Vegetables,False
2024-11-04,Early Breakfast,Weekday,1236.93,0.03,0.0305,37.11,37.73,0.62,Dropped Food,False
2024-11-04,Late Breakfast,Weekday,1123.5,0.03,0.0318,33.7,35.73,2.03,Expired Vegetables,False
2024-11-04,Lunch,Weekday,1126.64,0.03,0.0474,33.8,53.4,19.6,UHC Expiration,False
2024-11-04,Afternoon,Weekday,1136.47,0.03,0.0205,34.09,23.3,-10.79,Delivery Driver No Show:,False
2024-11-04,Dinner,Weekday,1183.36,0.03,0.0683,35.5,80.82,45.32,Expired Vegetables,True
2024-11-04,Late Night,Weekday,978.48,0.03,0.0246,29.35,24.07,-5.28,Overproduction,False
2024-11-04,Overnight,Weekday,754.1,0.03,0.0184,22.62,13.88,-8.74,Overproduction,False
2024-11-05,Opening,Weekday,253.2,0.03,0.0123,7.6,3.11,-4.49,Expired Vegetables,False
2024-11-05,Early Breakfast,Weekday,1205.65,0.03,0.0231,36.17,27.85,-8.32,Expired Vegetables,False
2024-11-05,Late Breakfast,Weekday,1166.41,0.03,0.0357,34.99,41.64,6.65,Expired Vegetables,False
2024-11-05,Lunch,Weekday,1340.68,0.03,0.0525,40.22,70.39,30.17,Overproduction,True
2024-11-05,Afternoon,Weekday,1148.62,0.03,0.0182,34.46,20.9,-13.56,UHC Expiration,False
2024-11-05,Dinner,Weekday,1116.26,0.03,0.0537,33.49,59.94,26.45,Dropped Food,True
2024-11-05,Late Night,Weekday,986.64,0.03,0.021,29.6,20.72,-8.88,Overproduction,False
2024-11-05,Overnight,Weekday,762.91,0.03,0.0161,22.89,12.28,-10.61,UHC Expiration,False
2024-11-06,Opening,Weekday,266.9,0.03,0.0115,8.01,3.07,-4.94,UHC Expiration,False
2024-11-06,Early Breakfast,Weekday,1114.52,0.03,0.0372,33.44,41.46,8.02,Dropped Food,False
2024-11-06,Late Breakfast,Weekday,1243.66,0.03,0.034,37.31,42.28,4.97,Delivery Driver No Show:,False
2024-11-06,Lunch,Weekday,1299.55,0.03,0.0578,38.99,75.11,36.12,UHC Expiration,True
2024-11-06,Afternoon,Weekday,1143.3,0.03,0.0111,34.3,12.69,-21.61,Expired Vegetables,False
2024-11-06,Dinner,Weekday,1314.49,0.03,0.0585,39.43,76.9,37.47,UHC Expiration,True
2024-11-06,Late Night,Weekday,1048.77,0.03,0.0349,31.46,36.6,5.14,Expired Vegetables,False
2024-11-06,Overnight,Weekday,750.37,0.03,0.0158,22.51,11.86,-10.65,Dropped Food,False
2024-11-07,Opening,Weekday,120.14,0.03,0.0142,3.6,1.71,-1.89,Dropped Food,False
2024-11-07,Early Breakfast,Weekday,595.84,0.03,0.0328,17.88,19.54,1.66,Expired Vegetables,False
2024-11-07,Late Breakfast,Weekday,604.09,0.03,0.0437,18.12,26.4,8.28,UHC Expiration,False
2024-11-07,Lunch,Weekday,598.93,0.03,0.0512,17.97,30.67,12.7,Dropped Food,True
2024-11-07,Afternoon,Weekday,561.26,0.03,0.0146,16.84,8.19,-8.65,Overproduction,False
2024-11-07,Dinner,Weekday,682.51,0.03,0.0507,20.48,34.6,14.12,UHC Expiration,True
2024-11-07,Late Night,Weekday,503.24,0.03,0.036,15.1,18.12,3.02,UHC Expiration,False
2024-11-07,Overnight,Weekday,379.89,0.03,0.0103,11.4,3.91,-7.49,Overproduction,False
2024-11-08,Opening,Friday,315.95,0.03,0.0164,9.48,5.18,-4.3,Expired Vegetables,False
2024-11-08,Early Breakfast,Friday,1439.91,0.03,0.0247,43.2,35.57,-7.63,UHC Expiration,False
2024-11-08,Late Breakfast,Friday,1758.81,0.03,0.0491,52.76,86.36,33.6,Expired Vegetables,False
2024-11-08,Lunch,Friday,1899.37,0.03,0.0579,56.98,109.97,52.99,Expired Vegetables,True
2024-11-08,Afternoon,Friday,1867.88,0.03,0.0109,56.04,20.36,-35.68,UHC Expiration,False
2024-11-08,Dinner,Friday,2139.98,0.03,0.0548,64.2,117.27,53.07,Expired Vegetables,True
